UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	4
0	4
0	4
0	6
0	4
0	4
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
56	62
0	31
3	28
2	55
3	21
0	37
0	21
208	45
0	54
0	30
0	30
0	36
0	38
0	42
0	25
0	39
89	8
4	0
100	5
6	23
0	22
0	4
0	4
0	23
0	544
182	0
0	0
6	19
0	19
0	0
8	4
0	10
0	0
0	0
1024	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	13
0	0
2	0
0	13
0	0
0	5
0	0
2	191
0	192
0	194
171	1
0	166
16	150
1	192
0	2
13	14
0	157
120	18
145	25
0	0
0	0
0	3
0	8
0	8
0	202
0	60
0	10
2	20
0	20
0	11
0	6
0	55
0	1
0	27
0	181
0	12
0	171
0	65
0	12
2	181
0	36
0	9
0	12
0	2
0	50
0	1
0	16
0	6
0	6
0	11
0	13
0	13
0	38
0	60
0	1
0	6
0	6
0	11
0	10
0	11
0	19
0	1
0	12
0	11
0	67
0	188
0	10
0	12
0	11
0	1
0	7
0	59
0	2
0	193
0	22
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	4
0	4
0	0
0	1
0	1
0	2
0	1
0	1
0	1
0	0
0	2
0	0
16	164
2	68
10	118
0	53
103	112
3	34
32	51
57	6
0	15
40	276
202	88
0	83
0	149
0	28
4	198
35	205
0	52
0	140
0	42
0	33
0	191
0	14
315	17
1	35
12	13
4	13
2	9
0	1
0	6
0	35
7	3
13	9
3	2
5	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
222	759
0	32
2	43
89	19
3	3
6	662
30	43
0	121
0	0
54	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
314	221
40	7
3	110
7	55
0	15
0	12
2	63
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	6
0	0
0	0
0	74
0	35
0	10
0	18
1	33
4	76
0	26
0	26
0	39
0	6
6	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	24
0	0
0	122
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	117
3	100
8	78
2	41
0	103
0	3
6	4
17	7
0	16
2	41
0	0
0	11
0	11
0	6
0	4
0	4
0	4
0	0
1	4
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	816
0	844
7	590
19	0
5	3
1	22
16	438
33	381
93	126
40	122
0	72
55	2
36	0
0	0
6	0
29	0
1	0
0	0
0	0
197	5
76	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
967	146
9	112
0	53
0	0
0	0
0	0
0	0
0	0
498	38
4	38
72	0
7	0
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	71
2	71
0	55
0	38
0	0
0	5
0	7
0	8
25	5
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	0
3	0
0	42
0	192
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	223
2	14
31	14
0	0
5	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	160
0	103
0	143
110	35
24	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
25	366
36	261
28	101
0	241
13	190
85	48
4	48
0	0
0	0
1	0
0	215
0	195
0	184
0	196
0	184
3	263
0	292
0	240
0	106
0	251
0	234
4	167
0	7
0	42
10	63
0	33
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	37
2	8
169	47
0	40
63	36
22	15
5	0
100	109
0	99
0	74
0	54
0	67
0	38
19	16
7	10
0	2
0	14
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	61
0	23
15	61
0	8
0	1
0	1
1	0
15	11
11	13
0	5
0	0
0	27
0	20
0	20
0	0
0	0
0	2
67	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
76	64
3	25
0	29
7	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	0
17	0
1	0
0	0
0	3
14	2
0	5
0	0
0	24
0	11
13	28
0	0
0	1
0	0
0	0
0	0
0	0
0	11
0	12
0	11
0	11
0	11
0	12
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	2
0	2
0	145
15	23
0	19
1	16
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	137
2	144
1	22
0	21
2	8
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	2
0	0
31	208
0	208
0	71
0	72
0	0
0	0
0	0
11	4
28	4
263	12
0	12
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
3	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	14
2	14
1	0
2	1
0	1
0	0
0	0
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	75
6	75
0	33
0	32
0	40
0	17
0	0
0	0
0	0
3	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	249
0	252
5	253
0	67
1	176
0	13
3	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	237
65	6
0	150
0	120
0	243
0	15
2	79
0	161
0	48
0	48
0	92
0	128
0	122
0	160
3	80
0	18
0	15
0	15
26	31
0	0
7	0
0	0
2	0
1	818
0	0
595	260
87	260
0	81
6	0
0	0
0	2
0	0
0	2
0	2
0	2
0	0
0	2
0	0
0	3
13	10
0	9
12	154
140	208
0	59
0	175
0	87
5	99
8	98
0	11
0	8
0	11
0	8
0	10
0	0
0	0
13	10
3	10
0	0
0	0
1	139
0	412
0	414
0	446
3	254
68	439
0	25
3	230
101	106
1	2
0	2
0	0
0	0
0	0
0	2
0	2
0	0
0	0
4	6
0	8
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	686
0	189
2	96
0	95
0	1646
0	1109
0	1551
0	991
0	0
2	840
0	118
0	56
107	800
28	38
1	65
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	103
0	210
0	280
30	280
0	279
0	89
5	61
0	1
5	1
17	15
18	105
0	1
0	0
0	0
9	0
0	0
2	0
26	0
29	0
26	0
29	0
37	0
0	0
21	0
5	0
10	0
44	0
67	0
0	0
24	0
42	0
34	0
89	0
63	0
53	0
6	0
7	0
1	0
3	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	864
0	864
11	280
6	11
12	2
26	138
35	135
0	140
75	12
0	2
23	100
3	60
2	14
67	13
107	0
205	0
0	0
0	0
0	0
8	292
20	194
0	1
0	333
0	333
9	277
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
3	1
0	1
0	0
0	0
0	0
0	0
237	128
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
50	150
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	23
17	23
33	0
0	0
0	0
24	0
0	0
0	0
1	2
0	0
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	17
18	29
0	106
0	101
4	25
3	12
0	85
0	56
3	5
0	54
10	3
1	3
0	3
2	0
0	0
0	325
0	359
0	39
0	22
0	99
0	44
0	56
1189	126
6	19
0	0
0	25
0	0
0	196
0	161
0	245
0	13
21	73
0	14
2	0
38	7752
0	2088
0	353
1	351
0	1186
10	6779
1	7811
2	170
68	114
66	104
115	1695
89	2634
0	6335
113	135
30	245
131	1194
0	1809
34	62
0	164
1	107
7	7
0	0
0	0
0	0
0	0
140	1
0	0
3	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	59
0	0
0	0
0	0
0	0
0	8
563	17
0	3
0	8
0	8
0	2
0	8
0	2
2	0
34	13
0	0
22	59
23	53
0	0
189	45
46	2
0	30
10	38
0	35
0	10
0	22
0	0
1	2
0	2
0	4
0	4
0	16
0	4
0	4
0	4
53	33
0	20
0	23
0	27
0	26
0	13
7	13
39	23
0	23
17	0
53	51
0	16
2	15
34	1
3	35
17	2
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
1	9
0	8
5	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	234
0	119
5	50
11	230
18	91
3	42
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
62	0
0	1067
0	1086
9	124
1	109
0	118
0	60
0	23
2	9
4	0
105	65
413	70
0	12
0	5
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
319	195
51	195
0	4
0	4
0	0
0	0
0	0
0	0
1	0
324	1309
43	506
39	1262
7	28
0	57
0	260
5	2
34	517
4	91
6	58
7	50
0	0
0	0
0	0
0	0
131	15
28	15
0	0
0	0
0	19
0	11
0	11
0	19
46	79
0	104
0	114
6	120
0	148
12	146
150	0
0	135
0	3
1	2
0	6
0	0
0	0
2	0
0	461
0	510
0	296
1	315
2	59
3	49
0	24
134	41
2	2
0	0
37	33
0	19
0	14
0	52
94	301
178	268
2	289
2	280
9	16
1	22
84	3
0	0
0	1
0	0
0	0
0	0
6	2
0	8
0	7
0	1
0	1
0	1
0	1
0	1
0	1
0	0
192	74
2	74
38	0
0	0
2	407
3	391
1	25
12	0
3	58
0	0
0	90
0	81
0	34
11	13
0	73
0	1
28	106
0	89
0	6
1	2
0	21
13	12
0	0
0	6
7	734
7	738
7	731
16	732
10	81
16	45
0	12
3	15
35	12
0	12
0	12
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	153
67	184
0	35
35	30
4	1
0	109
557	150
13	4
49	74
3	113
0	95
6	12
0	20
0	0
0	0
0	0
0	0
0	0
0	0
3	5
1	1
0	0
0	4
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1379
7	1379
78	326
4	50
4	70
0	65
0	74
0	31
0	0
0	0
109	0
200	0
0	3
1	4
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	1
3	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	4
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
336	583
67	28
26	507
0	454
0	473
0	379
0	89
0	368
0	238
0	243
0	222
0	40
0	0
0	0
0	0
0	0
0	0
207	0
34	0
12	136
31	185
2	101
1	117
0	154
0	20
7	94
0	3349
117	3479
28	1277
0	718
11	29
0	77
387	61
679	148
245	356
62	356
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	150
124	156
3	6
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	108
0	102
0	108
6	101
4	86
67	192
0	191
0	124
95	18
1	1
2	3
11	8
0	4
0	8
6	19
0	31
8	2
3	12
7	16
4	69
6	60
0	0
63	0
1	40
0	59
9	5
0	0
1	0
0	0
0	0
0	0
0	0
151	140
79	99
0	132
159	127
0	14
8	73
0	37
20	3
86	349
53	349
0	4
0	35
2	38
0	0
0	0
96	226
32	192
2	1
0	5
0	26
7	19
1	21
13	8
0	42
0	17
7	12
27	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	126
4	118
1	121
0	8
0	37
0	15
0	0
0	0
0	0
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	288
0	284
1	4
0	181
30	183
0	33
0	163
11	39
0	25
9	39
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	71
0	7
0	20
7	56
46	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	5
0	3
0	3
0	0
0	0
0	0
0	0
20	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
51	257
14	152
0	160
12	162
0	82
9	125
73	225
0	18
0	176
5	170
4	6
17	0
0	2
4	1
0	2
0	1
0	81
0	81
1	182
0	182
0	116
0	15
21	0
44	40
12	0
195	84
1	44
14	0
0	11
1	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
147	0
4	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
9	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1659
19	1656
164	38
0	613
24	1287
0	1213
0	1186
0	1298
0	1205
0	74
0	10
52	5
2	76
0	55
0	153
235	1
50	36
27	55
0	0
0	6
0	0
0	6
0	0
0	0
4	6
0	11
0	11
0	8
0	6
0	0
0	1
0	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	103
5	110
1	7
45	88
173	59
17	199
256	192
0	68
61	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
3	5
1	0
2	14
0	3
0	60
9	14
0	59
0	5
0	5
0	6
5	6
3	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	3
0	2
0	0
36	26
2	26
4	0
0	0
0	0
0	0
0	0
1	0
4	44
0	43
8	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	4
0	0
0	4
0	0
0	0
0	0
0	2
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	2
0	4
0	2
0	2
0	2
0	0
2	2
0	2
0	2
0	4
0	4
0	2
0	2
0	2
0	4
0	4
0	2
0	2
0	2
0	4
0	4
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	2
0	2
0	2
1	2
0	1
0	2
0	3
0	4
0	4
0	5
0	4
0	5
0	3
0	2
0	3
0	3
0	2
0	3
0	2
0	1
0	1
0	1
0	2
0	2
0	2
0	3
0	3
0	3
0	3
0	7
0	6
0	0
0	0
0	2
0	21
0	0
0	7
0	7
0	14
0	18
3	18
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	156
22	156
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	143
34	92
33	98
105	63
0	50
0	52
2	41
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
4	0
3	7
0	0
0	0
0	7
0	0
1	853
2	863
159	50
0	78
0	15
14	198
20	187
0	64
0	0
16	0
152	0
20	36
0	36
0	1
40	69
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	8
80	12
0	4
0	8
0	1
12	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
8	0
42	139
0	118
1	49
3	41
0	5
1	12
0	15
2	12
0	1
0	0
0	0
0	2
0	0
0	0
0	0
16	10
1	5
0	5
0	8
0	6
0	9
7	864
242	191
0	297
2	867
0	651
0	628
0	79
30	161
28	20
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	8
0	8
0	7
1	7
1	3
0	5
0	3
0	2
0	0
0	0
0	2
0	0
0	0
0	8
0	16
0	0
6	190
1	186
0	162
2	131
0	53
7	13
0	4
2	111
3	1
6	113
0	4
103	23
6	272
25	272
0	18
0	18
0	37
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	29
1	11
0	27
0	2
0	0
0	20
28	0
1	0
0	0
9	113
0	18
0	19
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	20
184	111
4	1
5	0
0	34
0	23
0	34
0	0
0	0
69	26
2	2
1	24
0	3
10	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	135
18	128
12	30
0	30
2	53
18	1
21	45
8	6
0	9
0	0
0	0
1	236
0	236
0	236
0	236
0	158
2	236
0	1
6	1
0	87
0	0
0	0
0	0
1	2
1	0
899	314
374	314
0	42
5	39
0	50
0	34
0	68
212	120
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	99
12	99
5	1
3	9
0	2
0	0
0	0
