UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
1	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	63
0	16
6	15
0	54
0	6
0	26
0	11
136	60
0	65
0	32
0	32
0	37
0	46
0	49
0	25
0	53
59	13
2	0
141	4
5	13
0	8
0	3
0	3
0	12
0	706
248	0
0	0
12	15
0	15
0	2
2	0
0	3
0	0
0	0
1208	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	0
1	1
0	7
0	0
3	18
0	0
4	252
0	247
0	254
141	3
0	198
8	211
0	250
1	21
6	54
0	210
92	30
109	23
0	1
0	0
0	4
0	4
0	4
0	318
0	118
0	13
1	19
0	52
0	16
0	14
0	112
0	9
0	52
0	274
0	18
1	235
0	118
0	16
1	241
0	90
0	9
0	21
0	15
0	110
0	3
0	47
0	12
0	9
0	14
0	16
0	48
0	82
0	115
0	6
0	9
0	16
0	51
1	7
0	47
0	15
0	9
0	17
0	14
0	122
0	273
0	7
0	19
0	45
0	9
0	5
0	148
0	10
0	278
0	45
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	2
5	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
14	259
0	83
4	198
0	93
127	204
5	60
31	91
79	4
0	23
22	242
119	101
0	97
0	171
0	33
13	230
33	247
0	70
0	175
0	53
0	37
1	150
0	25
369	14
0	19
17	5
1	12
7	16
0	0
0	3
0	29
11	1
14	4
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
273	631
0	34
7	27
71	21
1	0
0	549
20	25
0	66
0	0
46	0
8	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	5
0	5
0	0
0	0
79	84
8	3
0	44
3	9
0	9
0	9
0	32
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
1	139
0	69
0	28
0	43
0	59
5	142
0	52
0	52
0	73
0	7
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	18
0	0
1	148
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	74
2	62
4	46
1	24
0	64
0	2
0	2
4	2
0	8
0	27
0	0
0	5
0	5
0	4
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	743
0	749
8	522
14	0
4	12
0	19
9	408
25	360
113	185
40	146
0	81
41	1
29	0
0	0
6	0
22	0
0	0
0	0
0	0
213	0
73	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1625	242
16	143
2	122
1	0
0	0
0	0
0	0
0	0
642	63
5	63
72	0
2	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	38
0	27
0	29
0	4
0	6
0	10
1	12
12	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	77
0	331
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	427
4	21
58	21
0	0
4	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	228
0	178
0	194
93	58
18	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	129
42	620
67	352
33	163
0	467
8	319
102	40
5	40
0	0
0	0
0	0
0	319
0	283
0	284
0	327
0	285
1	353
0	379
0	311
0	132
0	355
0	350
5	246
8	19
2	52
5	87
0	45
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	34
2	6
214	47
0	27
65	43
31	17
1	0
135	113
2	103
3	84
1	75
2	83
0	62
36	44
9	10
0	9
2	15
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
4	173
0	37
35	173
0	36
0	1
0	0
0	1
6	58
25	64
0	31
0	0
5	23
0	23
0	23
0	0
0	0
0	4
76	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
118	136
1	39
0	66
1	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
1	0
0	0
0	0
0	0
1	1
0	1
1	0
0	21
0	9
6	24
0	0
0	13
0	2
0	2
0	0
0	2
0	2
0	13
0	2
0	2
0	3
0	16
0	5
0	2
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	218
15	18
0	16
0	12
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	178
0	190
2	36
0	24
4	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	219
0	219
0	64
0	64
0	0
0	0
0	0
3	1
17	1
180	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
7	22
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	27
0	27
4	1
2	0
0	0
2	0
0	0
0	4
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	126
7	126
0	43
0	50
0	55
0	25
0	0
0	0
0	0
18	33
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	409
0	415
34	417
0	101
0	317
0	19
11	5
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	111
0	280
36	4
0	208
0	115
0	284
0	16
0	87
0	211
0	50
0	50
0	95
0	123
0	137
0	211
3	85
0	18
0	10
0	20
26	29
0	0
12	0
0	0
8	0
1	1264
0	0
803	338
126	338
0	150
12	2
0	0
0	4
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
17	9
0	9
20	177
167	241
0	63
0	210
0	114
8	108
19	96
0	6
0	5
0	6
0	5
0	6
0	0
0	0
14	0
2	0
0	0
0	0
0	143
0	360
0	367
0	416
0	216
60	412
0	23
0	237
89	137
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	15
0	22
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	1496
0	571
6	546
0	541
0	4432
0	3878
0	5383
5	2525
1	0
5	1479
0	330
0	179
127	1340
13	84
1	116
6	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	108
0	150
0	200
16	200
0	200
0	66
0	81
0	0
1	0
1	9
2	46
0	9
0	0
0	0
3	0
0	0
0	0
4	0
3	0
0	0
8	0
6	0
0	0
0	0
2	0
2	0
1	0
4	1
0	0
6	0
5	0
6	0
10	0
10	0
8	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	26
0	0
0	861
0	861
10	212
4	1
2	4
13	139
25	160
4	166
42	23
0	6
17	80
6	118
0	11
89	6
116	0
313	0
0	0
0	0
0	0
5	467
40	286
2	1
0	520
0	520
7	446
0	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	90
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	2
7	2
0	2
0	2
0	0
0	0
0	0
277	159
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	141
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	13
32	13
28	3
0	0
0	0
32	0
0	0
0	0
3	10
0	0
0	2
0	10
0	8
0	0
0	0
0	0
0	0
0	0
0	0
2	15
11	26
0	66
0	68
4	28
3	13
1	53
0	23
0	2
1	24
13	4
1	3
0	2
5	1
0	0
3	320
1	340
0	27
2	42
0	88
0	20
0	68
1347	124
4	12
0	0
0	21
0	0
0	259
0	167
8	321
0	23
24	132
0	23
6	0
37	5810
0	1728
0	329
2	310
0	1048
6	4994
2	5834
0	134
91	82
64	112
125	1376
70	2099
0	4548
102	150
41	209
133	785
0	1219
17	52
0	111
0	83
5	6
0	0
0	0
0	0
0	0
108	0
0	0
8	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	9
732	12
0	0
0	3
0	3
0	0
0	3
0	0
2	0
33	10
0	1
18	124
15	113
0	0
184	93
95	4
0	62
11	77
0	67
0	20
0	74
0	1
4	1
0	1
2	0
0	0
0	17
0	0
0	0
0	0
85	34
0	29
0	30
0	24
0	23
0	10
2	10
52	17
0	17
34	0
85	85
0	10
2	18
26	1
8	69
33	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	11
3	11
0	4
4	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	194
0	106
9	36
3	208
16	98
7	46
0	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
71	0
0	1223
1	1231
9	99
0	90
0	90
0	40
0	20
0	18
1	0
116	169
630	192
1	29
0	23
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	5
351	212
47	212
0	2
0	2
0	0
0	0
0	0
0	0
0	0
465	1973
40	740
41	1904
2	55
0	91
1	300
14	9
36	813
3	158
13	112
14	74
0	0
0	0
0	0
1	0
165	24
32	24
8	1
0	0
0	24
0	13
1	8
0	22
31	71
0	103
1	112
0	123
0	181
11	171
136	0
0	163
0	6
2	4
0	0
0	0
0	0
0	0
2	379
0	408
0	263
3	272
1	71
0	46
0	20
160	29
0	1
0	0
31	23
0	7
0	16
1	54
57	358
171	295
4	354
0	332
5	34
0	15
90	8
0	0
0	1
0	0
0	0
0	0
1	4
0	9
0	5
4	1
0	1
0	1
0	1
0	1
0	1
0	1
188	80
0	80
53	0
0	0
0	413
0	401
2	23
10	0
0	83
0	0
0	77
0	58
0	33
16	6
0	68
0	1
23	125
0	108
0	11
0	4
0	26
7	12
0	0
0	0
19	1244
16	1258
6	1249
34	1244
9	171
20	76
0	16
0	15
46	3
0	3
0	3
0	0
1	0
0	5
0	5
0	5
0	4
0	5
0	1
0	0
0	0
0	0
0	0
0	4
0	0
1	214
164	304
0	54
86	76
13	4
0	135
632	212
12	3
49	73
6	177
0	147
2	32
0	34
0	0
0	0
0	0
0	0
2	0
0	0
2	6
0	0
0	1
0	5
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	1401
6	1401
60	296
1	69
0	70
0	61
0	92
0	60
0	0
6	0
90	0
170	1
0	4
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	82
388	843
81	79
21	718
0	549
0	641
0	522
0	124
0	478
0	332
0	355
0	305
0	60
0	0
0	0
0	0
0	0
0	0
299	3
33	3
33	235
20	329
2	165
0	222
1	251
3	15
5	153
0	4777
196	5073
59	2247
0	1001
0	42
1	83
508	68
871	485
201	212
46	212
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
6	151
138	154
11	3
0	1
0	1
0	1
0	1
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	140
0	138
0	127
3	131
7	98
69	244
0	250
0	199
117	23
0	1
0	4
10	5
0	5
0	5
2	21
0	32
9	1
2	19
17	9
5	71
8	71
2	0
91	0
2	29
0	67
6	6
0	0
0	0
0	0
0	0
0	0
0	0
131	159
93	121
0	155
182	147
0	35
2	111
0	73
51	2
93	371
60	371
0	9
0	36
0	36
0	0
0	0
89	232
29	205
10	4
0	4
2	12
9	14
0	38
7	0
0	40
0	6
8	19
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	120
1	116
4	120
0	9
0	34
0	9
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
139	421
0	411
0	8
0	285
33	282
0	51
0	257
5	49
0	23
16	36
0	38
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
29	121
1	7
1	48
1	73
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	14
0	2
0	2
0	0
0	0
0	0
0	5
42	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
90	434
30	279
1	314
28	324
0	157
20	210
60	271
0	13
0	197
5	234
9	9
17	0
1	2
2	2
0	0
0	0
0	200
0	200
1	215
0	215
3	128
0	19
13	1
67	90
45	0
310	199
1	89
6	6
0	30
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	1
160	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1583
11	1582
150	37
0	634
4	1169
0	1128
0	1109
0	1191
0	1139
0	93
0	23
24	3
0	52
0	44
0	126
205	3
36	26
19	20
3	0
0	4
8	2
0	3
0	0
0	0
5	3
0	7
0	6
0	3
0	4
0	1
0	3
0	2
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	65
1	66
0	1
25	145
262	71
40	238
305	234
0	88
45	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
5	4
5	1
0	18
0	2
0	49
7	18
0	49
0	0
0	0
0	0
1	0
2	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	1
0	0
0	0
0	1
0	2
0	0
52	35
3	35
0	0
0	0
0	0
0	0
0	0
3	0
1	33
0	33
8	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	8
0	8
0	5
0	5
0	5
3	6
0	4
0	2
0	11
0	12
0	15
0	14
0	10
0	11
0	10
0	11
0	10
0	9
0	11
0	11
0	12
0	7
3	6
0	6
0	8
0	11
0	8
0	10
0	10
0	11
0	11
0	5
0	5
0	2
0	0
0	12
0	3
0	1
0	1
0	0
0	3
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	121
3	121
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	150
27	96
52	96
116	53
3	47
0	76
1	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
8	4
0	0
0	1
0	4
0	0
0	724
4	751
118	51
0	83
4	17
11	250
31	223
2	80
0	0
16	0
254	0
26	43
0	43
0	6
35	87
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
56	24
0	0
0	20
0	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
4	0
29	312
1	238
5	128
5	109
0	19
1	24
0	31
0	36
0	0
0	0
0	0
0	1
0	0
0	0
0	0
6	16
1	0
0	0
0	16
0	16
0	22
8	1032
287	334
2	452
0	1043
0	846
0	827
0	134
62	152
34	17
0	0
0	0
0	0
0	0
0	0
3	2
0	2
0	21
0	20
0	29
1	30
0	14
0	15
1	15
0	2
0	2
0	3
0	4
0	7
0	8
0	9
0	11
0	0
8	171
0	169
0	155
15	135
0	51
5	32
5	7
0	177
9	2
8	188
0	11
246	59
7	303
21	303
0	17
0	40
0	44
1	44
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	11
0	13
0	3
0	0
0	12
2	0
2	0
0	0
3	103
0	8
0	12
0	12
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	28
133	76
2	7
0	3
0	14
0	14
0	17
0	6
0	0
32	28
0	7
0	21
0	7
7	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	206
18	187
15	60
0	60
0	91
4	7
44	79
4	17
0	24
0	0
0	0
0	388
0	388
0	388
0	388
1	232
0	388
0	0
5	0
0	176
0	0
0	0
0	0
2	0
0	0
1140	477
470	477
0	76
4	44
1	89
0	67
0	120
251	154
1	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
